Name,Internal Reference,Barcode,Product Type,Category,Sales Price,Cost,Quantity On Hand,Can be Sold,Can be Purchased,Shopee Product ID,Shopee Variation ID,Shopee Parent SKU
Roda Tatakan Bawah Mesin Potong Cutting Machine KM - 5 in,TKM-00924-01,2000000002153,Storable Product,Mesin / Machines,15999,0,997,TRUE,TRUE,4173338059,23758261280,Roda Tatakan Bawah
Roda Tatakan Bawah Mesin Potong Cutting Machine KM - 6 / 7 / 8 / 10 in,TKM-00924-02,2000000002154,Storable Product,Mesin / Machines,15999,0,993,TRUE,TRUE,4173338059,23758261281,Roda Tatakan Bawah
Karet Tatakan Bak Mesin Obras Industri,TKM-00925,2000000002155,Storable Product,Mesin Obras / Overlock,13999,0,943,TRUE,TRUE,4173340275,80552266263,Karet Tatakan Bak Mesin Obras
Kunci Pas 7 Obeng Buka Mur Jarum Obras Benang 3,TKM-00926,2000000002156,Storable Product,Benang / Thread,9999,0,55,TRUE,TRUE,4173349735,33065385906,Kunci Pas 7 Obeng Buka Mur
Rumah Dudukan Sepatu Mesin Jahit Portable,TKM-00927,2000000002157,Storable Product,Mesin Jahit / Sewing Machine,11000,0,66,TRUE,TRUE,4173349806,63065393991,Rumah Dudukan Sepatu Portable
PART NO P/N 83 / 86 Block Mati Blok Mati mesin butterfly singer Klasik classic Hitam Jadul,TKM-00928,2000000002158,Storable Product,Mesin / Machines,27795,0,999,TRUE,TRUE,4173394347,23764312469,sparepart btf ha83
Pisau Obras Pegasus E32 Merk STRONG H ST 236608 SH,TKM-00929,2000000002159,Storable Product,Pegasus Parts,11000,0,98,TRUE,TRUE,4173401579,43070463263,
GUNTING ZHENG TIAN STAINLESS STEEL - 8 orange,TKM-00930-01,2000000002160,Storable Product,Gunting / Scissors,27500,0,13,TRUE,TRUE,4173574604,53086321485,G.ZHENGTIAN
GUNTING ZHENG TIAN STAINLESS STEEL - 9 pink,TKM-00930-02,2000000002161,Storable Product,Gunting / Scissors,35000,0,10,TRUE,TRUE,4173574604,53086321486,G.ZHENGTIAN
GUNTING ZHENG TIAN STAINLESS STEEL - 9 biru,TKM-00930-03,2000000002162,Storable Product,Gunting / Scissors,35000,0,14,TRUE,TRUE,4173574604,53086321484,G.ZHENGTIAN
Pisau mesin jahit obras kecil dc1 37514 Strong H,TKM-00931,2000000002163,Storable Product,Mesin Jahit / Sewing Machine,5000,0,968,TRUE,TRUE,4173627088,23783077240,
DP2-LB Rotary Hook Brother 814,TKM-00932,2000000002164,Storable Product,Sparepart / Parts,190000,0,4,TRUE,TRUE,4173704955,23789739226,DP2-LB Rotary Hook
Packing tambahan bubble wrap,TKM-00933,2000000002165,Storable Product,Packing,3000,0,99299,TRUE,TRUE,4173705034,73099480254,BubbleWrap
SK304 Asli Siruba Baut Banjo - Mesin Obras F700,TKM-00934,2000000002166,Storable Product,Mesin Obras / Overlock,7500,0,20,TRUE,TRUE,4173753829,53104389128,B.SK304 Siruba Baut Banjo
Block Tarikan Pisau 141466-001 Mesin Lobang Kancing Brother LH4-B814,TKM-00935,2000000002167,Storable Product,Mesin / Machines,85000,0,20,TRUE,TRUE,4173753865,63104360191,Block Tarikan Pisau 141466-001
U-176 Dan U-177 Rumah Asahan - Mesin Potong KM,TKM-00936,2000000002168,Storable Product,Mesin / Machines,50000,0,10,TRUE,TRUE,4173838311,63112903772,
MK35J Jalur Pembagi Benang Asli Kamkut Siruba F007,TKM-00937,2000000002169,Storable Product,Benang / Thread,95000,0,9,TRUE,TRUE,4173860637,73113296254,
Rumah Pisau Brother LH4-B814 1414180-001,TKM-00938,2000000002170,Storable Product,Pisau / Blades,50000,0,8,TRUE,TRUE,4173860668,73113279268,Rumah Pisau Brother LH4-B814 1414180-001
GMA41 Tutup L Atas Mesin Kamkut Siruba F007,TKM-00939,2000000002171,Storable Product,Mesin / Machines,136000,0,10,TRUE,TRUE,4173860681,90577023162,
Case / Tempat bobbin spool spull plastik 25pcs - Case Spool,TKM-00940-01,2000000002172,Storable Product,Sparepart / Parts,22000,0,730,TRUE,TRUE,4179755268,80906373738,Case / Tempat
Case / Tempat bobbin spool spull plastik 25pcs - Case Spool + Bubble,TKM-00940-02,2000000002173,Storable Product,Sparepart / Parts,22000,0,894,TRUE,TRUE,4179755268,80906373739,Case / Tempat
KJ66D Jalur Benang Mesin Jahit Obras Industri SIRUBA,TKM-00941,2000000002174,Storable Product,Mesin Jahit / Sewing Machine,8000,0,100,TRUE,TRUE,4273198663,23747940533,JB.KJ66D ObSIRUBA
KS29 Angkatan Sepatu Mesin Jahit Obras Industri SIRUBA,TKM-00942,2000000002175,Storable Product,Mesin Jahit / Sewing Machine,8000,0,10,TRUE,TRUE,4273222028,43053432165,AS.KS29 ObSIRUBA
Alat Lubang Kancing Mesin Jahit Industri Ys Star,TKM-00943,2000000002176,Storable Product,Mesin Jahit / Sewing Machine,425000,0,9,TRUE,TRUE,4273311835,80550991806,YSStar4455
Piringan Needle Plate Plat Jarum Mesin Obras Industri Brother B551 benang 5 - 5mm 146504,TKM-00944-01,2000000002177,Storable Product,Mesin Obras / Overlock,30000,0,100,TRUE,TRUE,4273321550,33062972611,
Piringan Needle Plate Plat Jarum Mesin Obras Industri Brother B551 benang 5 - 3mm 146503,TKM-00944-02,2000000002178,Storable Product,Mesin Obras / Overlock,30000,0,99,TRUE,TRUE,4273321550,33062972610,
Jalur Benang Needle Clamp Mesin Overdeck Champ Timpa,TKM-00945,2000000002179,Storable Product,Jarum / Needles,6000,0,996,TRUE,TRUE,4273330522,80551259941,JB.OverdeckChamp
No. 119 Tension Benang bawah Mesin Tradisional,TKM-00946,2000000002180,Storable Product,Benang / Thread,3500,0,78,TRUE,TRUE,4273338163,63064404141,T.BenangbawahNo119
No. 42035 Dudukan Pisau Atas Komplit Mesin Obras Tradisional,TKM-00947,2000000002181,Storable Product,Mesin Obras / Overlock,41999,0,100,TRUE,TRUE,4273349876,73065394030,No. 42035 Dudukan Pisau Atas
Gunting Bahan Kain Serba Guna PIN,TKM-00948,2000000002182,Storable Product,Gunting / Scissors,17500,0,814,TRUE,TRUE,4273366742,90553134308,G.PIN
Rotary/Rotari hook Desheng DSH-LB(814) mesin lobang kancing - EMAS,TKM-00949-01,2000000002183,Storable Product,Mesin / Machines,470000,0,1,TRUE,TRUE,4273371911,73067812826,Desheng DSH-LB(814)
Rotary/Rotari hook Desheng DSH-LB(814) mesin lobang kancing - SILVER,TKM-00949-02,2000000002184,Storable Product,Mesin / Machines,355000,0,97,TRUE,TRUE,4273371911,73067812825,Desheng DSH-LB(814)
Roda Tatakan Mesin Potong KM M-080,TKM-00950,2000000002185,Storable Product,Mesin / Machines,9500,0,100,TRUE,TRUE,4273372016,80553514325,Roda Tatakan MP KM M-080
Ori uSA SPRAYWAY 830 pembersih minyak kain konveksi garmen,TKM-00951,2000000002186,Storable Product,Lain-lain / Others,106000,0,93,TRUE,TRUE,4273387510,53069269105,SPRAYWAY 830
Dinamo Mesin Jahit servo Industrial Yuasa TH-550EA / Yuasa,TKM-00952,2000000002187,Storable Product,Mesin Jahit / Sewing Machine,487000,0,43,TRUE,TRUE,4273394386,73071140957,D.ServoYuasa TH-550EA
hoecshtmass / hoeschst mass pillow 150cm gulung tarik gantungan,TKM-00953,2000000002188,Storable Product,Lain-lain / Others,17775,0,990,TRUE,TRUE,4273411982,43071154776,
142419-001 BROTHER 814 KENLEN,TKM-00954,2000000002189,Storable Product,Lain-lain / Others,20000,0,19,TRUE,TRUE,4273696589,43099465258,sparepart 814 142419
Selang Gosokan Hitam,TKM-00955,2000000002190,Storable Product,Lain-lain / Others,15500,0,834,TRUE,TRUE,4273697010,53099605964,
Sepatu Teflon MT 18 - Sepatu Mesin jahit Highspeed,TKM-00956,2000000002191,Storable Product,Mesin Jahit / Sewing Machine,3999,0,9016,TRUE,TRUE,4273705015,53099472106,pf.TeflonMT18
ARROW TOP PIN - TAG PIN / ISI REFILL TAG GUN (5000 PCS) - 25mm,TKM-00957-01,2000000002192,Storable Product,Lain-lain / Others,18500,0,733,TRUE,TRUE,4273705969,90569950722,ARROW TOP PIN
ARROW TOP PIN - TAG PIN / ISI REFILL TAG GUN (5000 PCS) - 35mm,TKM-00957-02,2000000002193,Storable Product,Lain-lain / Others,18500,0,853,TRUE,TRUE,4273705969,90569950720,ARROW TOP PIN
ARROW TOP PIN - TAG PIN / ISI REFILL TAG GUN (5000 PCS) - 15mm,TKM-00957-03,2000000002194,Storable Product,Lain-lain / Others,18500,0,914,TRUE,TRUE,4273705969,90569950721,ARROW TOP PIN
M-179 Roda Asahan Hitam Mesin Potong KM,TKM-00958,2000000002195,Storable Product,Mesin / Machines,5000,0,10,TRUE,TRUE,4273838294,33112875867,
Penutup Pintu 250051 - Flat Spring Mesin Kamkut W500,TKM-00959,2000000002196,Storable Product,Sparepart / Parts,6000,0,9,TRUE,TRUE,4273838323,63112875846,
"M-167 Gear Asahan - Mesin Potong KM 6, 8, 10 in",TKM-00960,2000000002197,Storable Product,Mesin / Machines,41999,0,99995,TRUE,TRUE,4273857567,80576816359,M-167 Gear Asahan MP
S036624-001 Thread Handler Guide Plate Mesin Pasang Kancing Brother,TKM-00961,2000000002198,Storable Product,Mesin / Machines,295000,0,10,TRUE,TRUE,4273860679,53113296742,
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - E14,TKM-00962-01,2000000002199,Storable Product,Mesin Jahit / Sewing Machine,9999,0,988,TRUE,TRUE,4279750721,33751825489,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - B33,TKM-00962-02,2000000002200,Storable Product,Mesin Jahit / Sewing Machine,9999,0,996,TRUE,TRUE,4279750721,33751825495,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - E26,TKM-00962-03,2000000002201,Storable Product,Mesin Jahit / Sewing Machine,9999,0,985,TRUE,TRUE,4279750721,33751825490,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - B20,TKM-00962-04,2000000002202,Storable Product,Mesin Jahit / Sewing Machine,9999,0,94,TRUE,TRUE,4279750721,33751825488,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - B18,TKM-00962-05,2000000002203,Storable Product,Mesin Jahit / Sewing Machine,9999,0,880,TRUE,TRUE,4279750721,33751825483,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - B30,TKM-00962-06,2000000002204,Storable Product,Mesin Jahit / Sewing Machine,9999,0,948,TRUE,TRUE,4279750721,33751825484,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - E20,TKM-00962-07,2000000002205,Storable Product,Mesin Jahit / Sewing Machine,9999,0,916,TRUE,TRUE,4279750721,33751825487,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - B16,TKM-00962-08,2000000002206,Storable Product,Mesin Jahit / Sewing Machine,9999,0,974,TRUE,TRUE,4279750721,33751825494,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - B28,TKM-00962-09,2000000002207,Storable Product,Mesin Jahit / Sewing Machine,9999,0,970,TRUE,TRUE,4279750721,33751825486,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - B26,TKM-00962-10,2000000002208,Storable Product,Mesin Jahit / Sewing Machine,9999,0,977,TRUE,TRUE,4279750721,33751825485,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - E28,TKM-00962-11,2000000002209,Storable Product,Mesin Jahit / Sewing Machine,9999,0,988,TRUE,TRUE,4279750721,33751825493,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - E18,TKM-00962-12,2000000002210,Storable Product,Mesin Jahit / Sewing Machine,9999,0,885,TRUE,TRUE,4279750721,33751825497,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - E16,TKM-00962-13,2000000002211,Storable Product,Mesin Jahit / Sewing Machine,9999,0,967,TRUE,TRUE,4279750721,33751825496,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - B14,TKM-00962-14,2000000002212,Storable Product,Mesin Jahit / Sewing Machine,9999,0,966,TRUE,TRUE,4279750721,33751825482,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - E22,TKM-00962-15,2000000002213,Storable Product,Mesin Jahit / Sewing Machine,9999,0,0,TRUE,TRUE,4279750721,33751825498,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - E24,TKM-00962-16,2000000002214,Storable Product,Mesin Jahit / Sewing Machine,9999,0,991,TRUE,TRUE,4279750721,33751825481,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - B24,TKM-00962-17,2000000002215,Storable Product,Mesin Jahit / Sewing Machine,9999,0,984,TRUE,TRUE,4279750721,33751825492,NP.E/B
Piringan Needle Plate Plat untuk mesin Typical Jarum Plat Gigi Mesin Jahit Industri E/B - B22,TKM-00962-18,2000000002216,Storable Product,Mesin Jahit / Sewing Machine,9999,0,979,TRUE,TRUE,4279750721,33751825491,NP.E/B
Sepatu Resleting Teflon / Narrow Zipper T363/36LN/36N - T36LN,TKM-00963-01,2000000002217,Storable Product,Sepatu / Presser Foot,6199,0,9760,TRUE,TRUE,4279755281,53751824189,pf.ResletingTeflon
Sepatu Resleting Teflon / Narrow Zipper T363/36LN/36N - T36N,TKM-00963-02,2000000002218,Storable Product,Sepatu / Presser Foot,6199,0,32,TRUE,TRUE,4279755281,53751824187,pf.ResletingTeflon
Sepatu Resleting Teflon / Narrow Zipper T363/36LN/36N - T363,TKM-00963-03,2000000002219,Storable Product,Sepatu / Presser Foot,6199,0,9809,TRUE,TRUE,4279755281,53751824188,pf.ResletingTeflon
42127 Jalur Benang Mesin Jahit Obras Kecil GN1-1,TKM-00964,2000000002220,Storable Product,Mesin Jahit / Sewing Machine,9999,0,80,TRUE,TRUE,4279760736,53754080361,JB.42127
Sprayway  715 Industrial White Grease spray pelumas industri anti gumpal tahan panas,TKM-00965,2000000002221,Storable Product,Lain-lain / Others,99000,0,30,TRUE,TRUE,4279760957,24377934839,
Injector gun/ injektor gun KSK,TKM-00966,2000000002222,Storable Product,Lain-lain / Others,1150000,0,49,TRUE,TRUE,4279765443,24377896407,injektorgunKSK
rotary hook postbed 810 mesin tungku,TKM-00967,2000000002223,Storable Product,Mesin / Machines,133000,0,7,TRUE,TRUE,43023335162,254004026605,rotary hook postbed 810
A9 A900 Alat Kerut Mesin Jahit Industri Jarum 1 - A900,TKM-00968-01,2000000002224,Storable Product,Mesin Jahit / Sewing Machine,275000,0,5,TRUE,TRUE,4373184486,73051528239,
A9 A900 Alat Kerut Mesin Jahit Industri Jarum 1 - A9,TKM-00968-02,2000000002225,Storable Product,Mesin Jahit / Sewing Machine,190000,0,5,TRUE,TRUE,4373184486,73051528238,
YAMATO DCZ Gauge Set Mesin Jahit Obras - Benang 3 DCZ200,TKM-00969-01,2000000002226,Storable Product,Mesin Jahit / Sewing Machine,115000,0,10,TRUE,TRUE,4373204444,23746697707,YAMATO DCZ Gauge Set
YAMATO DCZ Gauge Set Mesin Jahit Obras - Benang 4 DCZ220,TKM-00969-02,2000000002227,Storable Product,Mesin Jahit / Sewing Machine,115000,0,10,TRUE,TRUE,4373204444,23746697708,YAMATO DCZ Gauge Set
Gauge Set Getset Mesin Jarum 2 Rante Juki MH380  3/8 in,TKM-00970,2000000002228,Storable Product,Jarum / Needles,110000,0,19,TRUE,TRUE,4373213957,73052987692,GaugeSet Jarum2 JukiMH380 3/8 in
Looper Mesin Overdeck Champ 19801 Taiwan,TKM-00971,2000000002229,Storable Product,Looper,60000,0,10,TRUE,TRUE,4373222045,73053432106,L.Overdeck 19801
Piringan Needle Plate Plat Jarum Plat Gigi Mesin Overdeck Champ Timpa 5.6,TKM-00972,2000000002230,Storable Product,Piringan / Discs,25000,0,997,TRUE,TRUE,4373311931,53062945922,
Tahanan Rotary hook Sarangan Mesin Jahit Jarum 2 Manual Brother,TKM-00973,2000000002231,Storable Product,Mesin Jahit / Sewing Machine,7000,0,96,TRUE,TRUE,4373321477,23756959076,Tahanan Rotary hook Sarangan
Jarum Jahit Needle TVX5 TV X 5 (Mesin Mick Up Make Up) - 13,TKM-00974-01,2000000002232,Storable Product,Jarum / Needles,12000,0,199,TRUE,TRUE,4373321549,33062945048,
Jarum Jahit Needle TVX5 TV X 5 (Mesin Mick Up Make Up) - 14,TKM-00974-02,2000000002233,Storable Product,Jarum / Needles,12000,0,200,TRUE,TRUE,4373321549,33062945049,
Jarum Jahit Needle TVX5 TV X 5 (Mesin Mick Up Make Up) - 16,TKM-00974-03,2000000002234,Storable Product,Jarum / Needles,12000,0,200,TRUE,TRUE,4373321549,33062945050,
Jarum Jahit Needle TVX5 TV X 5 (Mesin Mick Up Make Up) - 18,TKM-00974-04,2000000002235,Storable Product,Jarum / Needles,12000,0,200,TRUE,TRUE,4373321549,33062945051,
Jarum Jahit Needle TVX5 TV X 5 (Mesin Mick Up Make Up) - 21,TKM-00974-05,2000000002236,Storable Product,Jarum / Needles,12000,0,200,TRUE,TRUE,4373321549,33062945046,
Jarum Jahit Needle TVX5 TV X 5 (Mesin Mick Up Make Up) - 11,TKM-00974-06,2000000002237,Storable Product,Jarum / Needles,12000,0,200,TRUE,TRUE,4373321549,33062945047,
Looper Mesin Champ Overdeck Overlock Industri - Yamato 3109300,TKM-00975-01,2000000002238,Storable Product,Looper,20000,0,197,TRUE,TRUE,4373327121,43064393601,L.Champ Overdeck
Looper Mesin Champ Overdeck Overlock Industri - Siruba MT01,TKM-00975-02,2000000002239,Storable Product,Looper,20000,0,195,TRUE,TRUE,4373327121,43064393602,L.Champ Overdeck
Looper Mesin Champ Overdeck Overlock Industri - Type lainnya,TKM-00975-03,2000000002240,Storable Product,Looper,20000,0,197,TRUE,TRUE,4373327121,43064393603,L.Champ Overdeck
Looper Mesin Champ Overdeck Overlock Industri - Siruba ME 28,TKM-00975-04,2000000002241,Storable Product,Looper,20000,0,189,TRUE,TRUE,4373327121,43064393604,L.Champ Overdeck
Looper Mesin Champ Overdeck Overlock Industri - Pegasus 257550,TKM-00975-05,2000000002242,Storable Product,Looper,20000,0,195,TRUE,TRUE,4373327121,43064393605,L.Champ Overdeck
Looper Mesin Champ Overdeck Overlock Industri - Pegasus 257566,TKM-00975-06,2000000002243,Storable Product,Looper,20000,0,198,TRUE,TRUE,4373327121,43064393606,L.Champ Overdeck
Looper Mesin Champ Overdeck Overlock Industri - Yamato 3209311,TKM-00975-07,2000000002244,Storable Product,Looper,20000,0,200,TRUE,TRUE,4373327121,43064393607,L.Champ Overdeck
Tali Kulit Mesin Lubang Kancing Industri - Juki,TKM-00976-01,2000000002245,Storable Product,Mesin / Machines,50000,0,20,TRUE,TRUE,4373330411,80551253927,
Tali Kulit Mesin Lubang Kancing Industri - Brother,TKM-00976-02,2000000002246,Storable Product,Mesin / Machines,50000,0,44,TRUE,TRUE,4373330411,80551253926,
Jalur Benang Stick Golf Kepala Jarum Mesin Overdeck Kam,TKM-00977,2000000002247,Storable Product,Sparepart / Parts,6000,0,194,TRUE,TRUE,4373330485,23757376849,JB.Stick Golf Overdeck
As Ulir Putaran Dial Kasar Halus Mesin Jahit Industri Jarum 1 - Typical,TKM-00978-01,2000000002248,Storable Product,Mesin Jahit / Sewing Machine,25000,0,45,TRUE,TRUE,4373330581,80551260226,As.Ulir Putaran Dial Kasar Halus
As Ulir Putaran Dial Kasar Halus Mesin Jahit Industri Jarum 1 - Brother,TKM-00978-02,2000000002249,Storable Product,Mesin Jahit / Sewing Machine,25000,0,46,TRUE,TRUE,4373330581,80551260224,As.Ulir Putaran Dial Kasar Halus
As Ulir Putaran Dial Kasar Halus Mesin Jahit Industri Jarum 1 - Juki,TKM-00978-03,2000000002250,Storable Product,Mesin Jahit / Sewing Machine,25000,0,43,TRUE,TRUE,4373330581,80551260225,As.Ulir Putaran Dial Kasar Halus
NP7A Baut Tutup Mesin Jahit Karung,TKM-00979,2000000002251,Storable Product,Mesin Jahit / Sewing Machine,1999,0,988,TRUE,TRUE,4373332722,33063740149,B.NP7A
Spi Pen Poli Dinamo mesin Jahit Industri,TKM-00980,2000000002252,Storable Product,Mesin Jahit / Sewing Machine,3000,0,985,TRUE,TRUE,4373332871,43063747556,SpiPenPoliDinamo
Payung Angkatan Sepatu Mesin Jahit Industri Jarum 1 - Plastik Besi,TKM-00981-01,2000000002253,Storable Product,Mesin Jahit / Sewing Machine,4999,0,900,TRUE,TRUE,4373355591,23760636674,Payung Angkatan Sepatu
Payung Angkatan Sepatu Mesin Jahit Industri Jarum 1 - Full Besi,TKM-00981-02,2000000002254,Storable Product,Mesin Jahit / Sewing Machine,4999,0,853,TRUE,TRUE,4373355591,23760636675,Payung Angkatan Sepatu
Payung Angkatan Sepatu Mesin Jahit Industri Jarum 1 - Full Plastik,TKM-00981-03,2000000002255,Storable Product,Mesin Jahit / Sewing Machine,3999,0,957,TRUE,TRUE,4373355591,23760636676,Payung Angkatan Sepatu
