Zone,Zone_Name,Shelf,Bin,SKU,Product,Variation,Category,ABC,Stock,Barcode
C,Large Items / Machines,C-24,10,TKM-00027-05,"Sepatu Stik SP-18 1/4, 1/4L, 1/8, 1/8L, 1/16, 3/16",,Mesin Jahit / Sewing Machine,C,233,2000000000034
C,Large Items / Machines,C-25,1,TKM-00027-06,"Sepatu Stik SP-18 1/4, 1/4L, 1/8, 1/8L, 1/16, 3/16",,Mesin Jahit / Sewing Machine,C,461,2000000000035
C,Large Items / Machines,C-25,2,TKM-00027-07,"Sepatu Stik SP-18 1/4, 1/4L, 1/8, 1/8L, 1/16, 3/16",,Mesin Jahit / Sewing Machine,C,30,2000000000036
C,Large Items / Machines,C-25,3,TKM-00028,146871001 Sepatu Obras / Presser Foot Brother B551,,Mesin Jahit / Sewing Machine,C,9,2000000000037
C,Large Items / Machines,C-25,4,TKM-00029,SINGER 81A1 MESIN JAHIT OBRAS KECIL BENANG 3 FULL ,,Mesin Jahit / Sewing Machine,C,7,2000000000038
C,Large Items / Machines,C-25,5,TKM-00030-01,Dinamo Yuasa Servo TH-550B TH-550DA/EA TH-550AA Di,,Mesin Jahit / Sewing Machine,C,992,2000000000039
C,Large Items / Machines,C-25,6,TKM-00030-02,Dinamo Yuasa Servo TH-550B TH-550DA/EA TH-550AA Di,,Mesin Jahit / Sewing Machine,C,999,2000000000040
C,Large Items / Machines,C-25,7,TKM-00030-03,Dinamo Yuasa Servo TH-550B TH-550DA/EA TH-550AA Di,,Mesin Jahit / Sewing Machine,C,897,2000000000041
C,Large Items / Machines,C-25,8,TKM-00030-04,Dinamo Yuasa Servo TH-550B TH-550DA/EA TH-550AA Di,,Mesin Jahit / Sewing Machine,C,973,2000000000042
C,Large Items / Machines,C-25,9,TKM-00030-05,Dinamo Yuasa Servo TH-550B TH-550DA/EA TH-550AA Di,,Mesin Jahit / Sewing Machine,C,999,2000000000043
C,Large Items / Machines,C-25,10,TKM-00030-06,Dinamo Yuasa Servo TH-550B TH-550DA/EA TH-550AA Di,,Mesin Jahit / Sewing Machine,C,996,2000000000044
C,Large Items / Machines,C-26,1,TKM-00030-07,Dinamo Yuasa Servo TH-550B TH-550DA/EA TH-550AA Di,,Mesin Jahit / Sewing Machine,C,983,2000000000045
C,Large Items / Machines,C-26,2,TKM-00030-08,Dinamo Yuasa Servo TH-550B TH-550DA/EA TH-550AA Di,,Mesin Jahit / Sewing Machine,C,1000,2000000000046
C,Large Items / Machines,C-26,3,TKM-00030-09,Dinamo Yuasa Servo TH-550B TH-550DA/EA TH-550AA Di,,Mesin Jahit / Sewing Machine,C,994,2000000000047
C,Large Items / Machines,C-26,4,TKM-00032,Mesin Jahit YAMATA FEIYUE FY8500 Industri Highspee,,Mesin Jahit / Sewing Machine,C,46,2000000000054
C,Large Items / Machines,C-26,5,TKM-00034-03,Sepatu Corong A10 Mesin Jahit High Speed presser f,,Mesin Jahit / Sewing Machine,C,1000,2000000000068
C,Large Items / Machines,C-26,6,TKM-00036,"pf portable Sepatu 1/4"" Patchwork With Guide CY-99",,Mesin Jahit / Sewing Machine,C,184,2000000000071
C,Large Items / Machines,C-26,7,TKM-00038-01,Sepatu Pasang Karet Elastis Foot S537 Mesin Jahit ,,Mesin Jahit / Sewing Machine,C,99,2000000000073
C,Large Items / Machines,C-26,8,TKM-00038-02,Sepatu Pasang Karet Elastis Foot S537 Mesin Jahit ,,Mesin Jahit / Sewing Machine,C,100,2000000000074
C,Large Items / Machines,C-26,9,TKM-00038-03,Sepatu Pasang Karet Elastis Foot S537 Mesin Jahit ,,Mesin Jahit / Sewing Machine,C,99,2000000000075
C,Large Items / Machines,C-26,10,TKM-00038-04,Sepatu Pasang Karet Elastis Foot S537 Mesin Jahit ,,Mesin Jahit / Sewing Machine,C,198,2000000000076
C,Large Items / Machines,C-27,1,TKM-00038-05,Sepatu Pasang Karet Elastis Foot S537 Mesin Jahit ,,Mesin Jahit / Sewing Machine,C,200,2000000000077
C,Large Items / Machines,C-27,2,TKM-00038-06,Sepatu Pasang Karet Elastis Foot S537 Mesin Jahit ,,Mesin Jahit / Sewing Machine,C,99,2000000000078
C,Large Items / Machines,C-27,3,TKM-00040,pf portable CY6290 Sepatu Bisban Adjustable Bias T,,Mesin Jahit / Sewing Machine,C,96,2000000000080
C,Large Items / Machines,C-27,4,TKM-00041,TYPICAL GC6150 / GC-6150 Mesin Jahit High Speed In,,Mesin Jahit / Sewing Machine,C,5,2000000000081
C,Large Items / Machines,C-27,5,TKM-00046,TYPICAL GC-20606 Mesin Jahit Kulit Walking Foot Ja,,Mesin Jahit / Sewing Machine,C,9,2000000000094
C,Large Items / Machines,C-27,6,TKM-00052-01,"Sepatu Stik SP-18 1/4, 1/4L, 1/8, 1/8L, 1/16, 3/16",,Mesin Jahit / Sewing Machine,C,915,2000000000102
C,Large Items / Machines,C-27,7,TKM-00052-02,"Sepatu Stik SP-18 1/4, 1/4L, 1/8, 1/8L, 1/16, 3/16",,Mesin Jahit / Sewing Machine,C,0,2000000000103
C,Large Items / Machines,C-27,8,TKM-00052-03,"Sepatu Stik SP-18 1/4, 1/4L, 1/8, 1/8L, 1/16, 3/16",,Mesin Jahit / Sewing Machine,C,300,2000000000104
C,Large Items / Machines,C-27,9,TKM-00052-04,"Sepatu Stik SP-18 1/4, 1/4L, 1/8, 1/8L, 1/16, 3/16",,Mesin Jahit / Sewing Machine,C,486,2000000000105
C,Large Items / Machines,C-27,10,TKM-00052-05,"Sepatu Stik SP-18 1/4, 1/4L, 1/8, 1/8L, 1/16, 3/16",,Mesin Jahit / Sewing Machine,C,931,2000000000106
C,Large Items / Machines,C-28,1,TKM-00052-06,"Sepatu Stik SP-18 1/4, 1/4L, 1/8, 1/8L, 1/16, 3/16",,Mesin Jahit / Sewing Machine,C,972,2000000000107
C,Large Items / Machines,C-28,2,TKM-00052-07,"Sepatu Stik SP-18 1/4, 1/4L, 1/8, 1/8L, 1/16, 3/16",,Mesin Jahit / Sewing Machine,C,0,2000000000108
C,Large Items / Machines,C-28,3,TKM-00055,Dinamo Mesin Jahit Kecil & Obras Merk SINGER 150 W,,Mesin Jahit / Sewing Machine,C,360,2000000000111
C,Large Items / Machines,C-28,4,TKM-00056,Siruba C007 Mesin Jahit Kam / Kamput,,Mesin Jahit / Sewing Machine,C,4,2000000000112
C,Large Items / Machines,C-28,5,TKM-00061-01,Sepatu Mesin Jahit Obras Benang 3/4/5/Siruba Typic,,Mesin Jahit / Sewing Machine,C,995,2000000000126
C,Large Items / Machines,C-28,6,TKM-00061-02,Sepatu Mesin Jahit Obras Benang 3/4/5/Siruba Typic,,Mesin Jahit / Sewing Machine,C,985,2000000000127
C,Large Items / Machines,C-28,7,TKM-00061-03,Sepatu Mesin Jahit Obras Benang 3/4/5/Siruba Typic,,Mesin Jahit / Sewing Machine,C,1995,2000000000128
C,Large Items / Machines,C-28,8,TKM-00063,SIMARU NP7A SM MESIN JAHIT KARUNG NP 7A NP 7 A POR,,Mesin Jahit / Sewing Machine,C,63,2000000000130
C,Large Items / Machines,C-28,9,TKM-00064,MESIN JAHIT ZIGZAG TYPICAL TY 20U43 HIGH SPEED KON,,Mesin Jahit / Sewing Machine,C,3,2000000000131
C,Large Items / Machines,C-28,10,TKM-00069,Mesin Jahit Zigzag JUKI LZ-2284N Zig Zag Original ,,Mesin Jahit / Sewing Machine,C,5,2000000000140
C,Large Items / Machines,C-29,1,TKM-00072,Needle Clamp / Jepit Jarum Untuk Mesin Jahit Kecil,,Mesin Jahit / Sewing Machine,C,427,2000000000143
C,Large Items / Machines,C-29,2,TKM-00073-01,Jarum Mesin Jahit Merk Butterfly (Mesin Jahit Hita,,Mesin Jahit / Sewing Machine,C,494,2000000000144
C,Large Items / Machines,C-29,3,TKM-00073-02,Jarum Mesin Jahit Merk Butterfly (Mesin Jahit Hita,,Mesin Jahit / Sewing Machine,C,493,2000000000145
C,Large Items / Machines,C-29,4,TKM-00073-03,Jarum Mesin Jahit Merk Butterfly (Mesin Jahit Hita,,Mesin Jahit / Sewing Machine,C,500,2000000000146
C,Large Items / Machines,C-29,5,TKM-00073-04,Jarum Mesin Jahit Merk Butterfly (Mesin Jahit Hita,,Mesin Jahit / Sewing Machine,C,500,2000000000147
C,Large Items / Machines,C-29,6,TKM-00073-05,Jarum Mesin Jahit Merk Butterfly (Mesin Jahit Hita,,Mesin Jahit / Sewing Machine,C,500,2000000000148
C,Large Items / Machines,C-29,7,TKM-00073-06,Jarum Mesin Jahit Merk Butterfly (Mesin Jahit Hita,,Mesin Jahit / Sewing Machine,C,488,2000000000149
C,Large Items / Machines,C-29,8,TKM-00073-07,Jarum Mesin Jahit Merk Butterfly (Mesin Jahit Hita,,Mesin Jahit / Sewing Machine,C,500,2000000000150
C,Large Items / Machines,C-29,9,TKM-00074-01,Mesin Jahit Obras benang 3 GN1-1/DC-1 - Mesin+Dina,,Mesin Jahit / Sewing Machine,C,1000,2000000000151
C,Large Items / Machines,C-29,10,TKM-00074-02,Mesin Jahit Obras benang 3 GN1-1/DC-1 - Msin+kaki+,,Mesin Jahit / Sewing Machine,C,1000,2000000000152
C,Large Items / Machines,C-30,1,TKM-00074-03,Mesin Jahit Obras benang 3 GN1-1/DC-1 - Mesin kepa,,Mesin Jahit / Sewing Machine,C,9,2000000000153
C,Large Items / Machines,C-30,2,TKM-00075-01,Mesin Jahit Jarum 1 Manual JIN Type L1| Mesin Jahi,,Mesin Jahit / Sewing Machine,C,5,2000000000154
C,Large Items / Machines,C-30,3,TKM-00075-02,Mesin Jahit Jarum 1 Manual JIN Type L1| Mesin Jahi,,Mesin Jahit / Sewing Machine,C,10,2000000000155
C,Large Items / Machines,C-30,4,TKM-00076-01,Sepatu Teflon Bolong Tengah/Belah sama rata/Belah ,,Mesin Jahit / Sewing Machine,C,1998,2000000000156
C,Large Items / Machines,C-30,5,TKM-00076-02,Sepatu Teflon Bolong Tengah/Belah sama rata/Belah ,,Mesin Jahit / Sewing Machine,C,894,2000000000157
C,Large Items / Machines,C-30,6,TKM-00076-03,Sepatu Teflon Bolong Tengah/Belah sama rata/Belah ,,Mesin Jahit / Sewing Machine,C,958,2000000000158
C,Large Items / Machines,C-30,7,TKM-00076-04,Sepatu Teflon Bolong Tengah/Belah sama rata/Belah ,,Mesin Jahit / Sewing Machine,C,672,2000000000159
C,Large Items / Machines,C-30,8,TKM-00076-05,Sepatu Teflon Bolong Tengah/Belah sama rata/Belah ,,Mesin Jahit / Sewing Machine,C,855,2000000000160
C,Large Items / Machines,C-30,9,TKM-00076-06,Sepatu Teflon Bolong Tengah/Belah sama rata/Belah ,,Mesin Jahit / Sewing Machine,C,896,2000000000161
C,Large Items / Machines,C-30,10,TKM-00076-07,Sepatu Teflon Bolong Tengah/Belah sama rata/Belah ,,Mesin Jahit / Sewing Machine,C,806,2000000000162
C,Large Items / Machines,C-31,1,TKM-00077,JANOME 7322N - Mesin Jahit Janome NS 7322N (Semi P,,Mesin Jahit / Sewing Machine,C,23,2000000000163
C,Large Items / Machines,C-31,2,TKM-00078-01,Tension Post Benang Mesin Jahit Industri Jarum 1 T,,Mesin Jahit / Sewing Machine,C,100,2000000000164
C,Large Items / Machines,C-31,3,TKM-00078-02,Tension Post Benang Mesin Jahit Industri Jarum 1 T,,Mesin Jahit / Sewing Machine,C,1256,2000000000165
C,Large Items / Machines,C-31,4,TKM-00078-03,Tension Post Benang Mesin Jahit Industri Jarum 1 T,,Mesin Jahit / Sewing Machine,C,692,2000000000166
C,Large Items / Machines,C-31,5,TKM-00081-01,Sepatu Pasang Karet Elastis Foot S537 Mesin Jahit ,,Mesin Jahit / Sewing Machine,C,200,2000000000169
C,Large Items / Machines,C-31,6,TKM-00081-02,Sepatu Pasang Karet Elastis Foot S537 Mesin Jahit ,,Mesin Jahit / Sewing Machine,C,99,2000000000170
C,Large Items / Machines,C-31,7,TKM-00081-03,Sepatu Pasang Karet Elastis Foot S537 Mesin Jahit ,,Mesin Jahit / Sewing Machine,C,99,2000000000171
C,Large Items / Machines,C-31,8,TKM-00081-04,Sepatu Pasang Karet Elastis Foot S537 Mesin Jahit ,,Mesin Jahit / Sewing Machine,C,100,2000000000172
C,Large Items / Machines,C-31,9,TKM-00081-05,Sepatu Pasang Karet Elastis Foot S537 Mesin Jahit ,,Mesin Jahit / Sewing Machine,C,99,2000000000173
C,Large Items / Machines,C-31,10,TKM-00081-06,Sepatu Pasang Karet Elastis Foot S537 Mesin Jahit ,,Mesin Jahit / Sewing Machine,C,199,2000000000174
C,Large Items / Machines,C-32,1,TKM-00083-01,Sepatu Resleting Sisi Kiri P36LN-NF (Mesin Jahit H,,Mesin Jahit / Sewing Machine,C,50,2000000000176
C,Large Items / Machines,C-32,2,TKM-00083-02,Sepatu Resleting Sisi Kiri P36LN-NF (Mesin Jahit H,,Mesin Jahit / Sewing Machine,C,50,2000000000177
C,Large Items / Machines,C-32,3,TKM-00084,Mesin Jahit JANOME 3312 (Portable),,Mesin Jahit / Sewing Machine,C,40,2000000000178
C,Large Items / Machines,C-32,4,TKM-00085,Mesin Jahit Highspeed Industri Komputer Terbaru SO,,Mesin Jahit / Sewing Machine,C,1000,2000000000179
C,Large Items / Machines,C-32,5,TKM-00086,Siruba VC008 Mesin Jahit Karet,,Mesin Jahit / Sewing Machine,C,5,2000000000180
C,Large Items / Machines,C-32,6,TKM-00087,Alas Sepatu Teflon Mesin Jahit Obras 747 pf,,Mesin Jahit / Sewing Machine,C,45,2000000000181
C,Large Items / Machines,C-32,7,TKM-00089,HD 1000BEJANOME  Heavy Duty Mesin Jahit Portable H,,Mesin Jahit / Sewing Machine,C,12,2000000000183
C,Large Items / Machines,C-32,8,TKM-00091,DINAMO MESIN JAHIT SERVO,,Mesin Jahit / Sewing Machine,C,15,2000000000197
C,Large Items / Machines,C-32,9,TKM-00092-09,Sepatu Mesin Jahit Industri High Speed Jarum 1 / K,,Mesin Jahit / Sewing Machine,C,997,2000000000206
C,Large Items / Machines,C-32,10,TKM-00094-01,Mesin Jahit Obras Siruba 747F - Komplit Dinamo Bar,,Mesin Jahit / Sewing Machine,C,50,2000000000212
C,Large Items / Machines,C-33,1,TKM-00094-02,Mesin Jahit Obras Siruba 747F - Komplit Servo Baru,,Mesin Jahit / Sewing Machine,C,50,2000000000213
C,Large Items / Machines,C-33,2,TKM-00094-03,Mesin Jahit Obras Siruba 747F - Komplit Siap Pakai,,Mesin Jahit / Sewing Machine,C,50,2000000000214
C,Large Items / Machines,C-33,3,TKM-00094-04,Mesin Jahit Obras Siruba 747F - Kepala + Bak,,Mesin Jahit / Sewing Machine,C,50,2000000000215
C,Large Items / Machines,C-33,4,TKM-00100-01,Mesin jahit obras Siruba/Yamata 747 - Komplit Dina,,Mesin Jahit / Sewing Machine,C,100,2000000000222
C,Large Items / Machines,C-33,5,TKM-00100-02,Mesin jahit obras Siruba/Yamata 747 - Kepala+bak,,Mesin Jahit / Sewing Machine,C,99,2000000000223
C,Large Items / Machines,C-33,6,TKM-00100-03,Mesin jahit obras Siruba/Yamata 747 - Komplit Dina,,Mesin Jahit / Sewing Machine,C,98,2000000000224
C,Large Items / Machines,C-33,7,TKM-00100-04,Mesin jahit obras Siruba/Yamata 747 - Komplit Dina,,Mesin Jahit / Sewing Machine,C,99,2000000000225
C,Large Items / Machines,C-33,8,TKM-00101,"CY-7312 Sepatu Patchwork Quilting Foot 1/4"" Mesin ",,Mesin Jahit / Sewing Machine,C,98,2000000000226
C,Large Items / Machines,C-33,9,TKM-00103,Dinamo Servo Mesin Jahit Yuasa TH-550AA,,Mesin Jahit / Sewing Machine,C,95,2000000000228
C,Large Items / Machines,C-33,10,TKM-00106,MESIN JAHIT OBRAS NECCI SINGER 14HD854 HEAVY DUTY ,,Mesin Jahit / Sewing Machine,C,36,2000000000233
C,Large Items / Machines,C-34,1,TKM-00110-01,Pegasus L32 Mesin Jahit Obras Benang 4 - Komplit D,,Mesin Jahit / Sewing Machine,C,100,2000000000238
C,Large Items / Machines,C-34,2,TKM-00110-02,Pegasus L32 Mesin Jahit Obras Benang 4 - Komplit S,,Mesin Jahit / Sewing Machine,C,98,2000000000239
C,Large Items / Machines,C-34,3,TKM-00110-03,Pegasus L32 Mesin Jahit Obras Benang 4 - Komplit D,,Mesin Jahit / Sewing Machine,C,100,2000000000240
C,Large Items / Machines,C-34,4,TKM-00110-04,Pegasus L32 Mesin Jahit Obras Benang 4 - Kepala + ,,Mesin Jahit / Sewing Machine,C,100,2000000000241
C,Large Items / Machines,C-34,5,TKM-00112,MESIN JAHIT SOM ZUSUN Blind stitch CM 101 BESAR SU,,Mesin Jahit / Sewing Machine,C,4,2000000000244
C,Large Items / Machines,C-34,6,TKM-00113,TYPICAL GC 2605 Mesin Jahit Cylinder Bed untuk Kul,,Mesin Jahit / Sewing Machine,C,4,2000000000245
C,Large Items / Machines,C-34,7,TKM-00118,P/N 40 Jepit Jarum Mesin Jahit Hitam Tradisional B,,Mesin Jahit / Sewing Machine,C,471,2000000000259
C,Large Items / Machines,C-34,8,TKM-00119,Dinamo Mesin Jahit Industrial 250 Watt TTM 1/3HP 4,,Mesin Jahit / Sewing Machine,C,38,2000000000260
C,Large Items / Machines,C-34,9,TKM-00127-01,Jarum Mesin Jahit Singer/Butterfly/semua merek por,,Mesin Jahit / Sewing Machine,C,0,2000000000279
C,Large Items / Machines,C-34,10,TKM-00127-02,Jarum Mesin Jahit Singer/Butterfly/semua merek por,,Mesin Jahit / Sewing Machine,C,0,2000000000280
C,Large Items / Machines,C-35,1,TKM-00127-04,Jarum Mesin Jahit Singer/Butterfly/semua merek por,,Mesin Jahit / Sewing Machine,C,0,2000000000282
C,Large Items / Machines,C-35,2,TKM-00127-05,Jarum Mesin Jahit Singer/Butterfly/semua merek por,,Mesin Jahit / Sewing Machine,C,0,2000000000283
C,Large Items / Machines,C-35,3,TKM-00127-06,Jarum Mesin Jahit Singer/Butterfly/semua merek por,,Mesin Jahit / Sewing Machine,C,0,2000000000284
C,Large Items / Machines,C-35,4,TKM-00127-07,Jarum Mesin Jahit Singer/Butterfly/semua merek por,,Mesin Jahit / Sewing Machine,C,0,2000000000285
C,Large Items / Machines,C-35,5,TKM-00127-08,Jarum Mesin Jahit Singer/Butterfly/semua merek por,,Mesin Jahit / Sewing Machine,C,0,2000000000286
C,Large Items / Machines,C-35,6,TKM-00127-09,Jarum Mesin Jahit Singer/Butterfly/semua merek por,,Mesin Jahit / Sewing Machine,C,0,2000000000287
C,Large Items / Machines,C-35,7,TKM-00128,Mesin Jahit JUKI HZL 8370AT Heavy Duty Portable Mu,,Mesin Jahit / Sewing Machine,C,25,2000000000288
C,Large Items / Machines,C-35,8,TKM-00130-01,Sepatu Stik 12463HR Mesin Jahit High Speed Industr,,Mesin Jahit / Sewing Machine,C,300,2000000000291
C,Large Items / Machines,C-35,9,TKM-00130-04,Sepatu Stik 12463HR Mesin Jahit High Speed Industr,,Mesin Jahit / Sewing Machine,C,10,2000000000294
C,Large Items / Machines,C-35,10,TKM-00130-05,Sepatu Stik 12463HR Mesin Jahit High Speed Industr,,Mesin Jahit / Sewing Machine,C,30,2000000000295
C,Large Items / Machines,C-36,1,TKM-00133,Getset / Gaugeset Mesin Jahit Juki MH380 Jarum 3 R,,Mesin Jahit / Sewing Machine,C,100,2000000000299
C,Large Items / Machines,C-36,2,TKM-00136,bc bobbin case Sekoci / Bobbin Case Towa Mesin Jah,,Mesin Jahit / Sewing Machine,C,1960,2000000000302
C,Large Items / Machines,C-36,3,TKM-00137,Mesin Jahit JANOME 1008 Portable Multifungsi,,Mesin Jahit / Sewing Machine,C,5,2000000000303
C,Large Items / Machines,C-36,4,TKM-00138,Mesin Jahit SINGER M1005 / M 1005 Portable Multifu,,Mesin Jahit / Sewing Machine,C,96,2000000000304
C,Large Items / Machines,C-36,5,TKM-00139-01,Sepatu Mesin Jahit Juki DLM5200 /Jarum 1 Potong Cu,,Mesin Jahit / Sewing Machine,C,998,2000000000305
C,Large Items / Machines,C-36,6,TKM-00139-02,Sepatu Mesin Jahit Juki DLM5200 /Jarum 1 Potong Cu,,Mesin Jahit / Sewing Machine,C,990,2000000000306
C,Large Items / Machines,C-36,7,TKM-00140,Mesin Jahit Obras Servo Benang 4 Sanye-SY747A  / I,,Mesin Jahit / Sewing Machine,C,10,2000000000307
C,Large Items / Machines,C-36,8,TKM-00148-01,sp 25 pcs Kotak Slot Tempat Penyimpan Spul Case Sp,,Mesin Jahit / Sewing Machine,C,837,2000000000344
C,Large Items / Machines,C-36,9,TKM-00148-02,sp 25 pcs Kotak Slot Tempat Penyimpan Spul Case Sp,,Mesin Jahit / Sewing Machine,C,938,2000000000345
C,Large Items / Machines,C-36,10,TKM-00149,Singer 14SH754 Mesin Jahit Obras Portable Multifun,,Mesin Jahit / Sewing Machine,C,10,2000000000346
C,Large Items / Machines,C-37,1,TKM-00150,Singer 984 Mesin Jahit Semi Portable (Body Full Be,,Mesin Jahit / Sewing Machine,C,10,2000000000347
C,Large Items / Machines,C-37,2,TKM-00151,Siruba C007J/CRL Mesin Jahit Kamkut / Kam,,Mesin Jahit / Sewing Machine,C,5,2000000000348
C,Large Items / Machines,C-37,3,TKM-00152-01,Sepatu Kerut (P952) Mesin Jahit High Speed Jarum 1,,Mesin Jahit / Sewing Machine,C,706,2000000000349
C,Large Items / Machines,C-37,4,TKM-00154,MESIN JAHIt TEPI OBRAS 794 TYPICAL GN794 KONVEKSI ,,Mesin Jahit / Sewing Machine,C,16,2000000000352
C,Large Items / Machines,C-37,5,TKM-00155,Dinamo Butterfly Mesin Jahit Kecil Dan Obras Kecil,,Mesin Jahit / Sewing Machine,C,56,2000000000353
C,Large Items / Machines,C-37,6,TKM-00157-01,Mesin Jahit Typical timbul servo second murah - Me,,Mesin Jahit / Sewing Machine,C,6,2000000000355
C,Large Items / Machines,C-37,7,TKM-00157-02,Mesin Jahit Typical timbul servo second murah - Ke,,Mesin Jahit / Sewing Machine,C,7,2000000000356
C,Large Items / Machines,C-37,8,TKM-00157-03,Mesin Jahit Typical timbul servo second murah - Me,,Mesin Jahit / Sewing Machine,C,9,2000000000357
C,Large Items / Machines,C-37,9,TKM-00157-04,Mesin Jahit Typical timbul servo second murah - Me,,Mesin Jahit / Sewing Machine,C,10,2000000000358
C,Large Items / Machines,C-37,10,TKM-00157-05,Mesin Jahit Typical timbul servo second murah - Me,,Mesin Jahit / Sewing Machine,C,10,2000000000359
C,Large Items / Machines,C-38,1,TKM-00157-06,Mesin Jahit Typical timbul servo second murah - Me,,Mesin Jahit / Sewing Machine,C,10,2000000000360
C,Large Items / Machines,C-38,2,TKM-00161,Minyak singer 1L PELUMAS MESIN JAHIT,,Mesin Jahit / Sewing Machine,C,677,2000000000364
C,Large Items / Machines,C-38,3,TKM-00165,Mesin Jahit Karung Newlong NLI NP-7A / NP7A Portab,,Mesin Jahit / Sewing Machine,C,18,2000000000383
C,Large Items / Machines,C-38,4,TKM-00167,Mesin Jahit Zigzag UNION 20U43 / 20U-43 / 20U 43 O,,Mesin Jahit / Sewing Machine,C,10,2000000000387
C,Large Items / Machines,C-38,5,TKM-00169-01,pf portable Sepatu Set 32 Pcs Untuk Mesin Jahit Po,,Mesin Jahit / Sewing Machine,C,147,2000000000389
C,Large Items / Machines,C-38,6,TKM-00169-02,pf portable Sepatu Set 32 Pcs Untuk Mesin Jahit Po,,Mesin Jahit / Sewing Machine,C,147,2000000000390
C,Large Items / Machines,C-38,7,TKM-00170,bc bobbin case Bobbin Case / Sekoci SC180-J Jeyida,,Mesin Jahit / Sewing Machine,C,100,2000000000391
C,Large Items / Machines,C-38,8,TKM-00173,JANOME LR 1122EX - Mesin Jahit Janome LR 1122 EX -,,Mesin Jahit / Sewing Machine,C,11,2000000000395
C,Large Items / Machines,C-38,9,TKM-00174,Minyak Pelumas / oli Mesin Jahit merk New Home 80 ,,Mesin Jahit / Sewing Machine,C,98,2000000000396
C,Large Items / Machines,C-38,10,TKM-00175-01,Sepatu Seleting Ritsleting Resleting Zipper S518 /,,Mesin Jahit / Sewing Machine,C,1000,2000000000397
C,Large Items / Machines,C-39,1,TKM-00175-02,Sepatu Seleting Ritsleting Resleting Zipper S518 /,,Mesin Jahit / Sewing Machine,C,997,2000000000398
C,Large Items / Machines,C-39,2,TKM-00177-01,DCx1 / DC x 1 / DCx27 / DC x 27 Jarum mesin jahit ,,Mesin Jahit / Sewing Machine,C,999,2000000000400
C,Large Items / Machines,C-39,3,TKM-00177-02,DCx1 / DC x 1 / DCx27 / DC x 27 Jarum mesin jahit ,,Mesin Jahit / Sewing Machine,C,999,2000000000401
C,Large Items / Machines,C-39,4,TKM-00177-03,DCx1 / DC x 1 / DCx27 / DC x 27 Jarum mesin jahit ,,Mesin Jahit / Sewing Machine,C,999,2000000000402
C,Large Items / Machines,C-39,5,TKM-00177-04,DCx1 / DC x 1 / DCx27 / DC x 27 Jarum mesin jahit ,,Mesin Jahit / Sewing Machine,C,998,2000000000403
C,Large Items / Machines,C-39,6,TKM-00177-05,DCx1 / DC x 1 / DCx27 / DC x 27 Jarum mesin jahit ,,Mesin Jahit / Sewing Machine,C,9000,2000000000404
C,Large Items / Machines,C-39,7,TKM-00177-06,DCx1 / DC x 1 / DCx27 / DC x 27 Jarum mesin jahit ,,Mesin Jahit / Sewing Machine,C,999,2000000000405
C,Large Items / Machines,C-39,8,TKM-00177-07,DCx1 / DC x 1 / DCx27 / DC x 27 Jarum mesin jahit ,,Mesin Jahit / Sewing Machine,C,999,2000000000406
C,Large Items / Machines,C-39,9,TKM-00177-08,DCx1 / DC x 1 / DCx27 / DC x 27 Jarum mesin jahit ,,Mesin Jahit / Sewing Machine,C,999,2000000000407
